2022-06-07 12:42:13,936 [TRAIN] Iteration 0 | loss 1.912047 | accuracy 20.000000
2022-06-07 12:42:22,292 [TRAIN] Iteration 148 | loss 1.635114 | accuracy 21.073826
0607 12:42:22 PM [TRAIN] Iteration 148 | loss 1.635114 | accuracy 21.073826
2022-06-07 12:42:22,349 [TRAIN] Iteration 149 | loss 1.634638 | accuracy 21.166667
0607 12:42:22 PM [TRAIN] Iteration 149 | loss 1.634638 | accuracy 21.166667
2022-06-07 12:42:22,404 [TRAIN] Iteration 150 | loss 1.634396 | accuracy 21.158941
0607 12:42:22 PM [TRAIN] Iteration 150 | loss 1.634396 | accuracy 21.158941
2022-06-07 12:42:22,461 [TRAIN] Iteration 151 | loss 1.634364 | accuracy 21.151316
0607 12:42:22 PM [TRAIN] Iteration 151 | loss 1.634364 | accuracy 21.151316
2022-06-07 12:42:22,518 [TRAIN] Iteration 152 | loss 1.634123 | accuracy 21.209151
0607 12:42:22 PM [TRAIN] Iteration 152 | loss 1.634123 | accuracy 21.209151
2022-06-07 12:42:22,573 [TRAIN] Iteration 153 | loss 1.633611 | accuracy 21.233767
0607 12:42:22 PM [TRAIN] Iteration 153 | loss 1.633611 | accuracy 21.233767
2022-06-07 12:42:22,631 [TRAIN] Iteration 154 | loss 1.634000 | accuracy 21.225807
0607 12:42:22 PM [TRAIN] Iteration 154 | loss 1.634000 | accuracy 21.225807
2022-06-07 12:42:22,689 [TRAIN] Iteration 155 | loss 1.633658 | accuracy 21.217949
0607 12:42:22 PM [TRAIN] Iteration 155 | loss 1.633658 | accuracy 21.217949
2022-06-07 12:42:22,745 [TRAIN] Iteration 156 | loss 1.633535 | accuracy 21.305733
0607 12:42:22 PM [TRAIN] Iteration 156 | loss 1.633535 | accuracy 21.305733
2022-06-07 12:42:22,804 [TRAIN] Iteration 157 | loss 1.633229 | accuracy 21.329114
0607 12:42:22 PM [TRAIN] Iteration 157 | loss 1.633229 | accuracy 21.329114
2022-06-07 12:42:22,860 [TRAIN] Iteration 158 | loss 1.633024 | accuracy 21.383648
0607 12:42:22 PM [TRAIN] Iteration 158 | loss 1.633024 | accuracy 21.383648
2022-06-07 12:42:22,918 [TRAIN] Iteration 159 | loss 1.632515 | accuracy 21.468750
0607 12:42:22 PM [TRAIN] Iteration 159 | loss 1.632515 | accuracy 21.468750
2022-06-07 12:42:22,973 [TRAIN] Iteration 160 | loss 1.632519 | accuracy 21.521740
0607 12:42:22 PM [TRAIN] Iteration 160 | loss 1.632519 | accuracy 21.521740
2022-06-07 12:42:23,031 [TRAIN] Iteration 161 | loss 1.632643 | accuracy 21.543210
0607 12:42:23 PM [TRAIN] Iteration 161 | loss 1.632643 | accuracy 21.543210
2022-06-07 12:42:23,087 [TRAIN] Iteration 162 | loss 1.632515 | accuracy 21.533743
0607 12:42:23 PM [TRAIN] Iteration 162 | loss 1.632515 | accuracy 21.533743
2022-06-07 12:42:23,145 [TRAIN] Iteration 163 | loss 1.632322 | accuracy 21.554878
0607 12:42:23 PM [TRAIN] Iteration 163 | loss 1.632322 | accuracy 21.554878
2022-06-07 12:42:23,202 [TRAIN] Iteration 164 | loss 1.632301 | accuracy 21.545455
0607 12:42:23 PM [TRAIN] Iteration 164 | loss 1.632301 | accuracy 21.545455
2022-06-07 12:42:23,260 [TRAIN] Iteration 165 | loss 1.631916 | accuracy 21.566265
0607 12:42:23 PM [TRAIN] Iteration 165 | loss 1.631916 | accuracy 21.566265
2022-06-07 12:42:23,317 [TRAIN] Iteration 166 | loss 1.631724 | accuracy 21.616767
0607 12:42:23 PM [TRAIN] Iteration 166 | loss 1.631724 | accuracy 21.616767
2022-06-07 12:42:23,373 [TRAIN] Iteration 167 | loss 1.631064 | accuracy 21.666667
0607 12:42:23 PM [TRAIN] Iteration 167 | loss 1.631064 | accuracy 21.666667
2022-06-07 12:42:23,430 [TRAIN] Iteration 168 | loss 1.630671 | accuracy 21.804734
0607 12:42:23 PM [TRAIN] Iteration 168 | loss 1.630671 | accuracy 21.804734
2022-06-07 12:42:23,485 [TRAIN] Iteration 169 | loss 1.630325 | accuracy 21.794118
0607 12:42:23 PM [TRAIN] Iteration 169 | loss 1.630325 | accuracy 21.794118
2022-06-07 12:42:23,542 [TRAIN] Iteration 170 | loss 1.630066 | accuracy 21.812866
0607 12:42:23 PM [TRAIN] Iteration 170 | loss 1.630066 | accuracy 21.812866
2022-06-07 12:42:23,602 [TRAIN] Iteration 171 | loss 1.630277 | accuracy 21.831396
0607 12:42:23 PM [TRAIN] Iteration 171 | loss 1.630277 | accuracy 21.831396
2022-06-07 12:42:23,658 [TRAIN] Iteration 172 | loss 1.629592 | accuracy 21.907515
0607 12:42:23 PM [TRAIN] Iteration 172 | loss 1.629592 | accuracy 21.907515
2022-06-07 12:42:23,714 [TRAIN] Iteration 173 | loss 1.630067 | accuracy 21.896552
0607 12:42:23 PM [TRAIN] Iteration 173 | loss 1.630067 | accuracy 21.896552
2022-06-07 12:42:23,770 [TRAIN] Iteration 174 | loss 1.629867 | accuracy 21.885715
0607 12:42:23 PM [TRAIN] Iteration 174 | loss 1.629867 | accuracy 21.885715
2022-06-07 12:42:23,824 [TRAIN] Iteration 175 | loss 1.629761 | accuracy 21.931819
0607 12:42:23 PM [TRAIN] Iteration 175 | loss 1.629761 | accuracy 21.931819
2022-06-07 12:42:23,879 [TRAIN] Iteration 176 | loss 1.629744 | accuracy 21.949153
0607 12:42:23 PM [TRAIN] Iteration 176 | loss 1.629744 | accuracy 21.949153
2022-06-07 12:42:23,935 [TRAIN] Iteration 177 | loss 1.629179 | accuracy 22.050562
0607 12:42:23 PM [TRAIN] Iteration 177 | loss 1.629179 | accuracy 22.050562
2022-06-07 12:42:23,990 [TRAIN] Iteration 178 | loss 1.628749 | accuracy 22.178771
0607 12:42:23 PM [TRAIN] Iteration 178 | loss 1.628749 | accuracy 22.178771
2022-06-07 12:42:24,046 [TRAIN] Iteration 179 | loss 1.628342 | accuracy 22.222223
0607 12:42:24 PM [TRAIN] Iteration 179 | loss 1.628342 | accuracy 22.222223
2022-06-07 12:42:24,102 [TRAIN] Iteration 180 | loss 1.628263 | accuracy 22.237570
0607 12:42:24 PM [TRAIN] Iteration 180 | loss 1.628263 | accuracy 22.237570
2022-06-07 12:42:24,159 [TRAIN] Iteration 181 | loss 1.627761 | accuracy 22.307693
0607 12:42:24 PM [TRAIN] Iteration 181 | loss 1.627761 | accuracy 22.307693
2022-06-07 12:42:24,215 [TRAIN] Iteration 182 | loss 1.627622 | accuracy 22.377050
0607 12:42:24 PM [TRAIN] Iteration 182 | loss 1.627622 | accuracy 22.377050
2022-06-07 12:42:24,270 [TRAIN] Iteration 183 | loss 1.628115 | accuracy 22.309783
0607 12:42:24 PM [TRAIN] Iteration 183 | loss 1.628115 | accuracy 22.309783
2022-06-07 12:42:24,330 [TRAIN] Iteration 184 | loss 1.626856 | accuracy 22.378379
0607 12:42:24 PM [TRAIN] Iteration 184 | loss 1.626856 | accuracy 22.378379
2022-06-07 12:42:24,389 [TRAIN] Iteration 185 | loss 1.626314 | accuracy 22.446237
0607 12:42:24 PM [TRAIN] Iteration 185 | loss 1.626314 | accuracy 22.446237
2022-06-07 12:42:24,444 [TRAIN] Iteration 186 | loss 1.625616 | accuracy 22.513369
0607 12:42:24 PM [TRAIN] Iteration 186 | loss 1.625616 | accuracy 22.513369
2022-06-07 12:42:24,501 [TRAIN] Iteration 187 | loss 1.625941 | accuracy 22.526596
0607 12:42:24 PM [TRAIN] Iteration 187 | loss 1.625941 | accuracy 22.526596
2022-06-07 12:42:24,556 [TRAIN] Iteration 188 | loss 1.624918 | accuracy 22.592593
0607 12:42:24 PM [TRAIN] Iteration 188 | loss 1.624918 | accuracy 22.592593
2022-06-07 12:42:24,613 [TRAIN] Iteration 189 | loss 1.624514 | accuracy 22.631579
0607 12:42:24 PM [TRAIN] Iteration 189 | loss 1.624514 | accuracy 22.631579
2022-06-07 12:42:24,669 [TRAIN] Iteration 190 | loss 1.623318 | accuracy 22.670158
0607 12:42:24 PM [TRAIN] Iteration 190 | loss 1.623318 | accuracy 22.670158
2022-06-07 12:42:24,725 [TRAIN] Iteration 191 | loss 1.622305 | accuracy 22.760417
0607 12:42:24 PM [TRAIN] Iteration 191 | loss 1.622305 | accuracy 22.760417
2022-06-07 12:42:24,779 [TRAIN] Iteration 192 | loss 1.621000 | accuracy 22.823835
0607 12:42:24 PM [TRAIN] Iteration 192 | loss 1.621000 | accuracy 22.823835
2022-06-07 12:42:24,837 [TRAIN] Iteration 193 | loss 1.620930 | accuracy 22.809279
0607 12:42:24 PM [TRAIN] Iteration 193 | loss 1.620930 | accuracy 22.809279
2022-06-07 12:42:24,893 [TRAIN] Iteration 194 | loss 1.620009 | accuracy 22.923077
0607 12:42:24 PM [TRAIN] Iteration 194 | loss 1.620009 | accuracy 22.923077
2022-06-07 12:42:24,950 [TRAIN] Iteration 195 | loss 1.619813 | accuracy 22.959184
0607 12:42:24 PM [TRAIN] Iteration 195 | loss 1.619813 | accuracy 22.959184
2022-06-07 12:42:25,006 [TRAIN] Iteration 196 | loss 1.618727 | accuracy 23.071066
0607 12:42:25 PM [TRAIN] Iteration 196 | loss 1.618727 | accuracy 23.071066
2022-06-07 12:42:25,060 [TRAIN] Iteration 197 | loss 1.618243 | accuracy 23.131314
0607 12:42:25 PM [TRAIN] Iteration 197 | loss 1.618243 | accuracy 23.131314
2022-06-07 12:42:25,116 [TRAIN] Iteration 198 | loss 1.617565 | accuracy 23.216081
0607 12:42:25 PM [TRAIN] Iteration 198 | loss 1.617565 | accuracy 23.216081
2022-06-07 12:42:25,171 [TRAIN] Iteration 199 | loss 1.617471 | accuracy 23.225000
0607 12:42:25 PM [TRAIN] Iteration 199 | loss 1.617471 | accuracy 23.225000
2022-06-07 12:42:25,232 [TRAIN] Iteration 200 | loss 1.616278 | accuracy 23.283583
0607 12:42:25 PM [TRAIN] Iteration 200 | loss 1.616278 | accuracy 23.283583
2022-06-07 12:42:25,287 [TRAIN] Iteration 201 | loss 1.614102 | accuracy 23.465347
0607 12:42:25 PM [TRAIN] Iteration 201 | loss 1.614102 | accuracy 23.465347
2022-06-07 12:42:25,344 [TRAIN] Iteration 202 | loss 1.612997 | accuracy 23.522168
0607 12:42:25 PM [TRAIN] Iteration 202 | loss 1.612997 | accuracy 23.522168
2022-06-07 12:42:25,400 [TRAIN] Iteration 203 | loss 1.611442 | accuracy 23.676471
0607 12:42:25 PM [TRAIN] Iteration 203 | loss 1.611442 | accuracy 23.676471
2022-06-07 12:42:25,457 [TRAIN] Iteration 204 | loss 1.610309 | accuracy 23.780488
0607 12:42:25 PM [TRAIN] Iteration 204 | loss 1.610309 | accuracy 23.780488
2022-06-07 12:42:25,513 [TRAIN] Iteration 205 | loss 1.609116 | accuracy 23.883496
0607 12:42:25 PM [TRAIN] Iteration 205 | loss 1.609116 | accuracy 23.883496
2022-06-07 12:42:25,569 [TRAIN] Iteration 206 | loss 1.607760 | accuracy 24.057972
0607 12:42:25 PM [TRAIN] Iteration 206 | loss 1.607760 | accuracy 24.057972
2022-06-07 12:42:25,626 [TRAIN] Iteration 207 | loss 1.606704 | accuracy 24.110577
0607 12:42:25 PM [TRAIN] Iteration 207 | loss 1.606704 | accuracy 24.110577
2022-06-07 12:42:25,682 [TRAIN] Iteration 208 | loss 1.606734 | accuracy 24.162680
0607 12:42:25 PM [TRAIN] Iteration 208 | loss 1.606734 | accuracy 24.162680
2022-06-07 12:42:25,738 [TRAIN] Iteration 209 | loss 1.606796 | accuracy 24.261905
0607 12:42:25 PM [TRAIN] Iteration 209 | loss 1.606796 | accuracy 24.261905
2022-06-07 12:42:25,794 [TRAIN] Iteration 210 | loss 1.605802 | accuracy 24.289100
0607 12:42:25 PM [TRAIN] Iteration 210 | loss 1.605802 | accuracy 24.289100
2022-06-07 12:42:25,851 [TRAIN] Iteration 211 | loss 1.604568 | accuracy 24.457548
0607 12:42:25 PM [TRAIN] Iteration 211 | loss 1.604568 | accuracy 24.457548
2022-06-07 12:42:25,908 [TRAIN] Iteration 212 | loss 1.603507 | accuracy 24.530517
0607 12:42:25 PM [TRAIN] Iteration 212 | loss 1.603507 | accuracy 24.530517
2022-06-07 12:42:25,962 [TRAIN] Iteration 213 | loss 1.601859 | accuracy 24.626169
0607 12:42:25 PM [TRAIN] Iteration 213 | loss 1.601859 | accuracy 24.626169
2022-06-07 12:42:26,020 [TRAIN] Iteration 214 | loss 1.600727 | accuracy 24.767442
0607 12:42:26 PM [TRAIN] Iteration 214 | loss 1.600727 | accuracy 24.767442
2022-06-07 12:42:26,078 [TRAIN] Iteration 215 | loss 1.598948 | accuracy 24.884260
0607 12:42:26 PM [TRAIN] Iteration 215 | loss 1.598948 | accuracy 24.884260
2022-06-07 12:42:26,135 [TRAIN] Iteration 216 | loss 1.598112 | accuracy 25.000001
0607 12:42:26 PM [TRAIN] Iteration 216 | loss 1.598112 | accuracy 25.000001
2022-06-07 12:42:26,191 [TRAIN] Iteration 217 | loss 1.598002 | accuracy 25.068808
0607 12:42:26 PM [TRAIN] Iteration 217 | loss 1.598002 | accuracy 25.068808
2022-06-07 12:42:26,248 [TRAIN] Iteration 218 | loss 1.597017 | accuracy 25.228311
0607 12:42:26 PM [TRAIN] Iteration 218 | loss 1.597017 | accuracy 25.228311
2022-06-07 12:42:26,303 [TRAIN] Iteration 219 | loss 1.596630 | accuracy 25.295455
0607 12:42:26 PM [TRAIN] Iteration 219 | loss 1.596630 | accuracy 25.295455
2022-06-07 12:42:26,359 [TRAIN] Iteration 220 | loss 1.596862 | accuracy 25.271494
0607 12:42:26 PM [TRAIN] Iteration 220 | loss 1.596862 | accuracy 25.271494
2022-06-07 12:42:26,414 [TRAIN] Iteration 221 | loss 1.595425 | accuracy 25.427928
0607 12:42:26 PM [TRAIN] Iteration 221 | loss 1.595425 | accuracy 25.427928
2022-06-07 12:42:26,470 [TRAIN] Iteration 222 | loss 1.593895 | accuracy 25.538117
0607 12:42:26 PM [TRAIN] Iteration 222 | loss 1.593895 | accuracy 25.538117
2022-06-07 12:42:26,527 [TRAIN] Iteration 223 | loss 1.591629 | accuracy 25.647322
0607 12:42:26 PM [TRAIN] Iteration 223 | loss 1.591629 | accuracy 25.647322
2022-06-07 12:42:26,583 [TRAIN] Iteration 224 | loss 1.589617 | accuracy 25.822223
0607 12:42:26 PM [TRAIN] Iteration 224 | loss 1.589617 | accuracy 25.822223
2022-06-07 12:42:26,640 [TRAIN] Iteration 225 | loss 1.587582 | accuracy 25.973452
0607 12:42:26 PM [TRAIN] Iteration 225 | loss 1.587582 | accuracy 25.973452
2022-06-07 12:42:26,697 [TRAIN] Iteration 226 | loss 1.585717 | accuracy 26.123349
0607 12:42:26 PM [TRAIN] Iteration 226 | loss 1.585717 | accuracy 26.123349
2022-06-07 12:42:26,754 [TRAIN] Iteration 227 | loss 1.584169 | accuracy 26.293860
0607 12:42:26 PM [TRAIN] Iteration 227 | loss 1.584169 | accuracy 26.293860
2022-06-07 12:42:26,811 [TRAIN] Iteration 228 | loss 1.583844 | accuracy 26.353712
0607 12:42:26 PM [TRAIN] Iteration 228 | loss 1.583844 | accuracy 26.353712
2022-06-07 12:42:26,866 [TRAIN] Iteration 229 | loss 1.581348 | accuracy 26.500001
0607 12:42:26 PM [TRAIN] Iteration 229 | loss 1.581348 | accuracy 26.500001
2022-06-07 12:42:26,922 [TRAIN] Iteration 230 | loss 1.579096 | accuracy 26.666667
0607 12:42:26 PM [TRAIN] Iteration 230 | loss 1.579096 | accuracy 26.666667
2022-06-07 12:42:26,979 [TRAIN] Iteration 231 | loss 1.578576 | accuracy 26.724139
0607 12:42:26 PM [TRAIN] Iteration 231 | loss 1.578576 | accuracy 26.724139
2022-06-07 12:42:27,036 [TRAIN] Iteration 232 | loss 1.578940 | accuracy 26.759657
0607 12:42:27 PM [TRAIN] Iteration 232 | loss 1.578940 | accuracy 26.759657
2022-06-07 12:42:27,094 [TRAIN] Iteration 233 | loss 1.577318 | accuracy 26.837607
0607 12:42:27 PM [TRAIN] Iteration 233 | loss 1.577318 | accuracy 26.837607
2022-06-07 12:42:27,150 [TRAIN] Iteration 234 | loss 1.575935 | accuracy 26.936171
0607 12:42:27 PM [TRAIN] Iteration 234 | loss 1.575935 | accuracy 26.936171
2022-06-07 12:42:27,206 [TRAIN] Iteration 235 | loss 1.576074 | accuracy 26.991526
0607 12:42:27 PM [TRAIN] Iteration 235 | loss 1.576074 | accuracy 26.991526
2022-06-07 12:42:27,262 [TRAIN] Iteration 236 | loss 1.575462 | accuracy 27.067511
0607 12:42:27 PM [TRAIN] Iteration 236 | loss 1.575462 | accuracy 27.067511
2022-06-07 12:42:27,318 [TRAIN] Iteration 237 | loss 1.572818 | accuracy 27.268908
0607 12:42:27 PM [TRAIN] Iteration 237 | loss 1.572818 | accuracy 27.268908
2022-06-07 12:42:27,376 [TRAIN] Iteration 238 | loss 1.571551 | accuracy 27.322176
0607 12:42:27 PM [TRAIN] Iteration 238 | loss 1.571551 | accuracy 27.322176
2022-06-07 12:42:27,432 [TRAIN] Iteration 239 | loss 1.570738 | accuracy 27.375001
0607 12:42:27 PM [TRAIN] Iteration 239 | loss 1.570738 | accuracy 27.375001
2022-06-07 12:42:27,487 [TRAIN] Iteration 240 | loss 1.569212 | accuracy 27.406640
0607 12:42:27 PM [TRAIN] Iteration 240 | loss 1.569212 | accuracy 27.406640
2022-06-07 12:42:27,545 [TRAIN] Iteration 241 | loss 1.567616 | accuracy 27.479339
0607 12:42:27 PM [TRAIN] Iteration 241 | loss 1.567616 | accuracy 27.479339
2022-06-07 12:42:27,602 [TRAIN] Iteration 242 | loss 1.566234 | accuracy 27.572017
0607 12:42:27 PM [TRAIN] Iteration 242 | loss 1.566234 | accuracy 27.572017
2022-06-07 12:42:27,662 [TRAIN] Iteration 243 | loss 1.565193 | accuracy 27.684427
0607 12:42:27 PM [TRAIN] Iteration 243 | loss 1.565193 | accuracy 27.684427
2022-06-07 12:42:27,720 [TRAIN] Iteration 244 | loss 1.565101 | accuracy 27.714286
0607 12:42:27 PM [TRAIN] Iteration 244 | loss 1.565101 | accuracy 27.714286
2022-06-07 12:42:27,776 [TRAIN] Iteration 245 | loss 1.563989 | accuracy 27.764228
0607 12:42:27 PM [TRAIN] Iteration 245 | loss 1.563989 | accuracy 27.764228
2022-06-07 12:42:27,833 [TRAIN] Iteration 246 | loss 1.561920 | accuracy 27.914980
0607 12:42:27 PM [TRAIN] Iteration 246 | loss 1.561920 | accuracy 27.914980
2022-06-07 12:42:27,888 [TRAIN] Iteration 247 | loss 1.561159 | accuracy 28.044355
0607 12:42:27 PM [TRAIN] Iteration 247 | loss 1.561159 | accuracy 28.044355
2022-06-07 12:42:27,945 [TRAIN] Iteration 248 | loss 1.558808 | accuracy 28.212852
0607 12:42:27 PM [TRAIN] Iteration 248 | loss 1.558808 | accuracy 28.212852
2022-06-07 12:42:28,001 [TRAIN] Iteration 249 | loss 1.557519 | accuracy 28.320001
0607 12:42:28 PM [TRAIN] Iteration 249 | loss 1.557519 | accuracy 28.320001
2022-06-07 12:42:28,058 [TRAIN] Iteration 250 | loss 1.555596 | accuracy 28.446216
0607 12:42:28 PM [TRAIN] Iteration 250 | loss 1.555596 | accuracy 28.446216
2022-06-07 12:42:28,115 [TRAIN] Iteration 251 | loss 1.553971 | accuracy 28.571429
0607 12:42:28 PM [TRAIN] Iteration 251 | loss 1.553971 | accuracy 28.571429
2022-06-07 12:42:28,171 [TRAIN] Iteration 252 | loss 1.551609 | accuracy 28.735178
0607 12:42:28 PM [TRAIN] Iteration 252 | loss 1.551609 | accuracy 28.735178
2022-06-07 12:42:28,227 [TRAIN] Iteration 253 | loss 1.548622 | accuracy 28.917323
0607 12:42:28 PM [TRAIN] Iteration 253 | loss 1.548622 | accuracy 28.917323
2022-06-07 12:42:28,283 [TRAIN] Iteration 254 | loss 1.547232 | accuracy 28.980393
0607 12:42:28 PM [TRAIN] Iteration 254 | loss 1.547232 | accuracy 28.980393
2022-06-07 12:42:28,338 [TRAIN] Iteration 255 | loss 1.545652 | accuracy 29.101563
0607 12:42:28 PM [TRAIN] Iteration 255 | loss 1.545652 | accuracy 29.101563
2022-06-07 12:42:28,396 [TRAIN] Iteration 256 | loss 1.543460 | accuracy 29.241246
0607 12:42:28 PM [TRAIN] Iteration 256 | loss 1.543460 | accuracy 29.241246
2022-06-07 12:42:28,452 [TRAIN] Iteration 257 | loss 1.540400 | accuracy 29.418605
0607 12:42:28 PM [TRAIN] Iteration 257 | loss 1.540400 | accuracy 29.418605
2022-06-07 12:42:28,507 [TRAIN] Iteration 258 | loss 1.537890 | accuracy 29.575290
0607 12:42:28 PM [TRAIN] Iteration 258 | loss 1.537890 | accuracy 29.575290
2022-06-07 12:42:28,563 [TRAIN] Iteration 259 | loss 1.535471 | accuracy 29.692308
0607 12:42:28 PM [TRAIN] Iteration 259 | loss 1.535471 | accuracy 29.692308
2022-06-07 12:42:28,620 [TRAIN] Iteration 260 | loss 1.532278 | accuracy 29.904215
0607 12:42:28 PM [TRAIN] Iteration 260 | loss 1.532278 | accuracy 29.904215
2022-06-07 12:42:28,675 [TRAIN] Iteration 261 | loss 1.531467 | accuracy 29.961833
0607 12:42:28 PM [TRAIN] Iteration 261 | loss 1.531467 | accuracy 29.961833
2022-06-07 12:42:28,730 [TRAIN] Iteration 262 | loss 1.529236 | accuracy 30.095058
0607 12:42:28 PM [TRAIN] Iteration 262 | loss 1.529236 | accuracy 30.095058
2022-06-07 12:42:28,784 [TRAIN] Iteration 263 | loss 1.528177 | accuracy 30.189395
0607 12:42:28 PM [TRAIN] Iteration 263 | loss 1.528177 | accuracy 30.189395
2022-06-07 12:42:28,839 [TRAIN] Iteration 264 | loss 1.527391 | accuracy 30.226416
0607 12:42:28 PM [TRAIN] Iteration 264 | loss 1.527391 | accuracy 30.226416
2022-06-07 12:42:28,895 [TRAIN] Iteration 265 | loss 1.524371 | accuracy 30.375941
0607 12:42:28 PM [TRAIN] Iteration 265 | loss 1.524371 | accuracy 30.375941
2022-06-07 12:42:28,951 [TRAIN] Iteration 266 | loss 1.522813 | accuracy 30.505619
0607 12:42:28 PM [TRAIN] Iteration 266 | loss 1.522813 | accuracy 30.505619
2022-06-07 12:42:29,006 [TRAIN] Iteration 267 | loss 1.520218 | accuracy 30.671643
0607 12:42:29 PM [TRAIN] Iteration 267 | loss 1.520218 | accuracy 30.671643
2022-06-07 12:42:29,062 [TRAIN] Iteration 268 | loss 1.518171 | accuracy 30.817845
0607 12:42:29 PM [TRAIN] Iteration 268 | loss 1.518171 | accuracy 30.817845
2022-06-07 12:42:29,121 [TRAIN] Iteration 269 | loss 1.516065 | accuracy 30.962964
0607 12:42:29 PM [TRAIN] Iteration 269 | loss 1.516065 | accuracy 30.962964
2022-06-07 12:42:29,178 [TRAIN] Iteration 270 | loss 1.515818 | accuracy 31.070111
0607 12:42:29 PM [TRAIN] Iteration 270 | loss 1.515818 | accuracy 31.070111
2022-06-07 12:42:29,235 [TRAIN] Iteration 271 | loss 1.513439 | accuracy 31.231618
0607 12:42:29 PM [TRAIN] Iteration 271 | loss 1.513439 | accuracy 31.231618
2022-06-07 12:42:29,290 [TRAIN] Iteration 272 | loss 1.512364 | accuracy 31.355312
0607 12:42:29 PM [TRAIN] Iteration 272 | loss 1.512364 | accuracy 31.355312
2022-06-07 12:42:29,346 [TRAIN] Iteration 273 | loss 1.510861 | accuracy 31.478103
0607 12:42:29 PM [TRAIN] Iteration 273 | loss 1.510861 | accuracy 31.478103
2022-06-07 12:42:29,402 [TRAIN] Iteration 274 | loss 1.509197 | accuracy 31.600001
0607 12:42:29 PM [TRAIN] Iteration 274 | loss 1.509197 | accuracy 31.600001
2022-06-07 12:42:29,458 [TRAIN] Iteration 275 | loss 1.508714 | accuracy 31.684783
0607 12:42:29 PM [TRAIN] Iteration 275 | loss 1.508714 | accuracy 31.684783
2022-06-07 12:42:29,514 [TRAIN] Iteration 276 | loss 1.506453 | accuracy 31.859207
0607 12:42:29 PM [TRAIN] Iteration 276 | loss 1.506453 | accuracy 31.859207
2022-06-07 12:42:29,569 [TRAIN] Iteration 277 | loss 1.505863 | accuracy 31.924461
0607 12:42:29 PM [TRAIN] Iteration 277 | loss 1.505863 | accuracy 31.924461
2022-06-07 12:42:29,626 [TRAIN] Iteration 278 | loss 1.503058 | accuracy 32.078854
0607 12:42:29 PM [TRAIN] Iteration 278 | loss 1.503058 | accuracy 32.078854
2022-06-07 12:42:29,681 [TRAIN] Iteration 279 | loss 1.500640 | accuracy 32.196429
0607 12:42:29 PM [TRAIN] Iteration 279 | loss 1.500640 | accuracy 32.196429
2022-06-07 12:42:29,739 [TRAIN] Iteration 280 | loss 1.500442 | accuracy 32.224200
0607 12:42:29 PM [TRAIN] Iteration 280 | loss 1.500442 | accuracy 32.224200
2022-06-07 12:42:29,797 [TRAIN] Iteration 281 | loss 1.498499 | accuracy 32.304965
0607 12:42:29 PM [TRAIN] Iteration 281 | loss 1.498499 | accuracy 32.304965
2022-06-07 12:42:29,853 [TRAIN] Iteration 282 | loss 1.496998 | accuracy 32.385160
0607 12:42:29 PM [TRAIN] Iteration 282 | loss 1.496998 | accuracy 32.385160
2022-06-07 12:42:29,910 [TRAIN] Iteration 283 | loss 1.494899 | accuracy 32.517606
0607 12:42:29 PM [TRAIN] Iteration 283 | loss 1.494899 | accuracy 32.517606
2022-06-07 12:42:29,966 [TRAIN] Iteration 284 | loss 1.493450 | accuracy 32.596492
