2022-06-07 12:12:20,778 [TRAIN] Iteration 0 | loss 1.707965 | accuracy 25.000000
2022-06-07 12:12:25,615 [TRAIN] Iteration 148 | loss 1.659759 | accuracy 20.000000
0607 12:12:25 PM [TRAIN] Iteration 148 | loss 1.659759 | accuracy 20.000000
2022-06-07 12:12:25,646 [TRAIN] Iteration 149 | loss 1.659166 | accuracy 20.033334
0607 12:12:25 PM [TRAIN] Iteration 149 | loss 1.659166 | accuracy 20.033334
2022-06-07 12:12:25,675 [TRAIN] Iteration 150 | loss 1.659728 | accuracy 20.033113
0607 12:12:25 PM [TRAIN] Iteration 150 | loss 1.659728 | accuracy 20.033113
2022-06-07 12:12:25,706 [TRAIN] Iteration 151 | loss 1.659527 | accuracy 20.032895
0607 12:12:25 PM [TRAIN] Iteration 151 | loss 1.659527 | accuracy 20.032895
2022-06-07 12:12:25,738 [TRAIN] Iteration 152 | loss 1.659667 | accuracy 20.032680
0607 12:12:25 PM [TRAIN] Iteration 152 | loss 1.659667 | accuracy 20.032680
2022-06-07 12:12:25,768 [TRAIN] Iteration 153 | loss 1.659352 | accuracy 20.032468
0607 12:12:25 PM [TRAIN] Iteration 153 | loss 1.659352 | accuracy 20.032468
2022-06-07 12:12:25,800 [TRAIN] Iteration 154 | loss 1.659650 | accuracy 20.032258
0607 12:12:25 PM [TRAIN] Iteration 154 | loss 1.659650 | accuracy 20.032258
2022-06-07 12:12:25,833 [TRAIN] Iteration 155 | loss 1.659428 | accuracy 20.000000
0607 12:12:25 PM [TRAIN] Iteration 155 | loss 1.659428 | accuracy 20.000000
2022-06-07 12:12:25,864 [TRAIN] Iteration 156 | loss 1.659308 | accuracy 20.063695
0607 12:12:25 PM [TRAIN] Iteration 156 | loss 1.659308 | accuracy 20.063695
2022-06-07 12:12:25,895 [TRAIN] Iteration 157 | loss 1.659405 | accuracy 19.936709
0607 12:12:25 PM [TRAIN] Iteration 157 | loss 1.659405 | accuracy 19.936709
2022-06-07 12:12:25,927 [TRAIN] Iteration 158 | loss 1.658673 | accuracy 20.000000
0607 12:12:25 PM [TRAIN] Iteration 158 | loss 1.658673 | accuracy 20.000000
2022-06-07 12:12:25,957 [TRAIN] Iteration 159 | loss 1.658610 | accuracy 19.937500
0607 12:12:25 PM [TRAIN] Iteration 159 | loss 1.658610 | accuracy 19.937500
2022-06-07 12:12:25,989 [TRAIN] Iteration 160 | loss 1.658470 | accuracy 19.937889
0607 12:12:25 PM [TRAIN] Iteration 160 | loss 1.658470 | accuracy 19.937889
2022-06-07 12:12:26,024 [TRAIN] Iteration 161 | loss 1.658280 | accuracy 19.969136
0607 12:12:26 PM [TRAIN] Iteration 161 | loss 1.658280 | accuracy 19.969136
2022-06-07 12:12:26,057 [TRAIN] Iteration 162 | loss 1.657954 | accuracy 19.907976
0607 12:12:26 PM [TRAIN] Iteration 162 | loss 1.657954 | accuracy 19.907976
2022-06-07 12:12:26,092 [TRAIN] Iteration 163 | loss 1.657382 | accuracy 19.969513
0607 12:12:26 PM [TRAIN] Iteration 163 | loss 1.657382 | accuracy 19.969513
2022-06-07 12:12:26,125 [TRAIN] Iteration 164 | loss 1.656411 | accuracy 20.000000
0607 12:12:26 PM [TRAIN] Iteration 164 | loss 1.656411 | accuracy 20.000000
2022-06-07 12:12:26,156 [TRAIN] Iteration 165 | loss 1.655698 | accuracy 20.120482
0607 12:12:26 PM [TRAIN] Iteration 165 | loss 1.655698 | accuracy 20.120482
2022-06-07 12:12:26,186 [TRAIN] Iteration 166 | loss 1.655980 | accuracy 20.089821
0607 12:12:26 PM [TRAIN] Iteration 166 | loss 1.655980 | accuracy 20.089821
2022-06-07 12:12:26,217 [TRAIN] Iteration 167 | loss 1.655120 | accuracy 20.208334
0607 12:12:26 PM [TRAIN] Iteration 167 | loss 1.655120 | accuracy 20.208334
2022-06-07 12:12:26,248 [TRAIN] Iteration 168 | loss 1.654353 | accuracy 20.355030
0607 12:12:26 PM [TRAIN] Iteration 168 | loss 1.654353 | accuracy 20.355030
2022-06-07 12:12:26,281 [TRAIN] Iteration 169 | loss 1.653588 | accuracy 20.470589
0607 12:12:26 PM [TRAIN] Iteration 169 | loss 1.653588 | accuracy 20.470589
2022-06-07 12:12:26,314 [TRAIN] Iteration 170 | loss 1.653162 | accuracy 20.467837
0607 12:12:26 PM [TRAIN] Iteration 170 | loss 1.653162 | accuracy 20.467837
2022-06-07 12:12:26,344 [TRAIN] Iteration 171 | loss 1.653158 | accuracy 20.436047
0607 12:12:26 PM [TRAIN] Iteration 171 | loss 1.653158 | accuracy 20.436047
2022-06-07 12:12:26,375 [TRAIN] Iteration 172 | loss 1.653514 | accuracy 20.462428
0607 12:12:26 PM [TRAIN] Iteration 172 | loss 1.653514 | accuracy 20.462428
2022-06-07 12:12:26,405 [TRAIN] Iteration 173 | loss 1.652975 | accuracy 20.459771
0607 12:12:26 PM [TRAIN] Iteration 173 | loss 1.652975 | accuracy 20.459771
2022-06-07 12:12:26,438 [TRAIN] Iteration 174 | loss 1.653813 | accuracy 20.371429
0607 12:12:26 PM [TRAIN] Iteration 174 | loss 1.653813 | accuracy 20.371429
2022-06-07 12:12:26,469 [TRAIN] Iteration 175 | loss 1.653932 | accuracy 20.340910
0607 12:12:26 PM [TRAIN] Iteration 175 | loss 1.653932 | accuracy 20.340910
2022-06-07 12:12:26,501 [TRAIN] Iteration 176 | loss 1.654183 | accuracy 20.338983
0607 12:12:26 PM [TRAIN] Iteration 176 | loss 1.654183 | accuracy 20.338983
2022-06-07 12:12:26,536 [TRAIN] Iteration 177 | loss 1.654322 | accuracy 20.280899
0607 12:12:26 PM [TRAIN] Iteration 177 | loss 1.654322 | accuracy 20.280899
2022-06-07 12:12:26,569 [TRAIN] Iteration 178 | loss 1.653487 | accuracy 20.391062
0607 12:12:26 PM [TRAIN] Iteration 178 | loss 1.653487 | accuracy 20.391062
2022-06-07 12:12:26,599 [TRAIN] Iteration 179 | loss 1.653031 | accuracy 20.444445
0607 12:12:26 PM [TRAIN] Iteration 179 | loss 1.653031 | accuracy 20.444445
2022-06-07 12:12:26,630 [TRAIN] Iteration 180 | loss 1.652721 | accuracy 20.469614
0607 12:12:26 PM [TRAIN] Iteration 180 | loss 1.652721 | accuracy 20.469614
2022-06-07 12:12:26,661 [TRAIN] Iteration 181 | loss 1.652443 | accuracy 20.521978
0607 12:12:26 PM [TRAIN] Iteration 181 | loss 1.652443 | accuracy 20.521978
2022-06-07 12:12:26,693 [TRAIN] Iteration 182 | loss 1.651993 | accuracy 20.519126
0607 12:12:26 PM [TRAIN] Iteration 182 | loss 1.651993 | accuracy 20.519126
2022-06-07 12:12:26,725 [TRAIN] Iteration 183 | loss 1.651851 | accuracy 20.516305
0607 12:12:26 PM [TRAIN] Iteration 183 | loss 1.651851 | accuracy 20.516305
2022-06-07 12:12:26,757 [TRAIN] Iteration 184 | loss 1.651904 | accuracy 20.567568
0607 12:12:26 PM [TRAIN] Iteration 184 | loss 1.651904 | accuracy 20.567568
2022-06-07 12:12:26,791 [TRAIN] Iteration 185 | loss 1.651546 | accuracy 20.672043
0607 12:12:26 PM [TRAIN] Iteration 185 | loss 1.651546 | accuracy 20.672043
2022-06-07 12:12:26,822 [TRAIN] Iteration 186 | loss 1.651144 | accuracy 20.721926
0607 12:12:26 PM [TRAIN] Iteration 186 | loss 1.651144 | accuracy 20.721926
2022-06-07 12:12:26,855 [TRAIN] Iteration 187 | loss 1.650758 | accuracy 20.771277
0607 12:12:26 PM [TRAIN] Iteration 187 | loss 1.650758 | accuracy 20.771277
2022-06-07 12:12:26,887 [TRAIN] Iteration 188 | loss 1.651177 | accuracy 20.793651
0607 12:12:26 PM [TRAIN] Iteration 188 | loss 1.651177 | accuracy 20.793651
2022-06-07 12:12:26,918 [TRAIN] Iteration 189 | loss 1.651068 | accuracy 20.815790
0607 12:12:26 PM [TRAIN] Iteration 189 | loss 1.651068 | accuracy 20.815790
2022-06-07 12:12:26,950 [TRAIN] Iteration 190 | loss 1.650908 | accuracy 20.863875
0607 12:12:26 PM [TRAIN] Iteration 190 | loss 1.650908 | accuracy 20.863875
2022-06-07 12:12:26,981 [TRAIN] Iteration 191 | loss 1.650625 | accuracy 20.859375
0607 12:12:26 PM [TRAIN] Iteration 191 | loss 1.650625 | accuracy 20.859375
2022-06-07 12:12:27,016 [TRAIN] Iteration 192 | loss 1.650868 | accuracy 20.854923
0607 12:12:27 PM [TRAIN] Iteration 192 | loss 1.650868 | accuracy 20.854923
2022-06-07 12:12:27,050 [TRAIN] Iteration 193 | loss 1.650175 | accuracy 20.927836
0607 12:12:27 PM [TRAIN] Iteration 193 | loss 1.650175 | accuracy 20.927836
2022-06-07 12:12:27,081 [TRAIN] Iteration 194 | loss 1.649433 | accuracy 20.948718
0607 12:12:27 PM [TRAIN] Iteration 194 | loss 1.649433 | accuracy 20.948718
2022-06-07 12:12:27,112 [TRAIN] Iteration 195 | loss 1.649288 | accuracy 20.969388
0607 12:12:27 PM [TRAIN] Iteration 195 | loss 1.649288 | accuracy 20.969388
2022-06-07 12:12:27,145 [TRAIN] Iteration 196 | loss 1.649375 | accuracy 20.964467
0607 12:12:27 PM [TRAIN] Iteration 196 | loss 1.649375 | accuracy 20.964467
2022-06-07 12:12:27,175 [TRAIN] Iteration 197 | loss 1.649069 | accuracy 20.959596
0607 12:12:27 PM [TRAIN] Iteration 197 | loss 1.649069 | accuracy 20.959596
2022-06-07 12:12:27,207 [TRAIN] Iteration 198 | loss 1.649014 | accuracy 20.954774
0607 12:12:27 PM [TRAIN] Iteration 198 | loss 1.649014 | accuracy 20.954774
2022-06-07 12:12:27,238 [TRAIN] Iteration 199 | loss 1.648665 | accuracy 20.975000
0607 12:12:27 PM [TRAIN] Iteration 199 | loss 1.648665 | accuracy 20.975000
2022-06-07 12:12:27,270 [TRAIN] Iteration 200 | loss 1.648035 | accuracy 20.995025
0607 12:12:27 PM [TRAIN] Iteration 200 | loss 1.648035 | accuracy 20.995025
2022-06-07 12:12:27,304 [TRAIN] Iteration 201 | loss 1.647449 | accuracy 21.064357
0607 12:12:27 PM [TRAIN] Iteration 201 | loss 1.647449 | accuracy 21.064357
2022-06-07 12:12:27,335 [TRAIN] Iteration 202 | loss 1.647287 | accuracy 21.108375
0607 12:12:27 PM [TRAIN] Iteration 202 | loss 1.647287 | accuracy 21.108375
2022-06-07 12:12:27,366 [TRAIN] Iteration 203 | loss 1.646929 | accuracy 21.127451
0607 12:12:27 PM [TRAIN] Iteration 203 | loss 1.646929 | accuracy 21.127451
2022-06-07 12:12:27,398 [TRAIN] Iteration 204 | loss 1.646300 | accuracy 21.170732
0607 12:12:27 PM [TRAIN] Iteration 204 | loss 1.646300 | accuracy 21.170732
2022-06-07 12:12:27,429 [TRAIN] Iteration 205 | loss 1.646197 | accuracy 21.213593
0607 12:12:27 PM [TRAIN] Iteration 205 | loss 1.646197 | accuracy 21.213593
2022-06-07 12:12:27,462 [TRAIN] Iteration 206 | loss 1.646341 | accuracy 21.207730
0607 12:12:27 PM [TRAIN] Iteration 206 | loss 1.646341 | accuracy 21.207730
2022-06-07 12:12:27,496 [TRAIN] Iteration 207 | loss 1.645581 | accuracy 21.298077
0607 12:12:27 PM [TRAIN] Iteration 207 | loss 1.645581 | accuracy 21.298077
2022-06-07 12:12:27,529 [TRAIN] Iteration 208 | loss 1.644940 | accuracy 21.363637
0607 12:12:27 PM [TRAIN] Iteration 208 | loss 1.644940 | accuracy 21.363637
2022-06-07 12:12:27,560 [TRAIN] Iteration 209 | loss 1.645411 | accuracy 21.333334
0607 12:12:27 PM [TRAIN] Iteration 209 | loss 1.645411 | accuracy 21.333334
2022-06-07 12:12:27,590 [TRAIN] Iteration 210 | loss 1.645198 | accuracy 21.327015
0607 12:12:27 PM [TRAIN] Iteration 210 | loss 1.645198 | accuracy 21.327015
2022-06-07 12:12:27,621 [TRAIN] Iteration 211 | loss 1.645415 | accuracy 21.344340
0607 12:12:27 PM [TRAIN] Iteration 211 | loss 1.645415 | accuracy 21.344340
2022-06-07 12:12:27,652 [TRAIN] Iteration 212 | loss 1.645112 | accuracy 21.361503
0607 12:12:27 PM [TRAIN] Iteration 212 | loss 1.645112 | accuracy 21.361503
2022-06-07 12:12:27,684 [TRAIN] Iteration 213 | loss 1.645230 | accuracy 21.378505
0607 12:12:27 PM [TRAIN] Iteration 213 | loss 1.645230 | accuracy 21.378505
2022-06-07 12:12:27,715 [TRAIN] Iteration 214 | loss 1.645190 | accuracy 21.395349
0607 12:12:27 PM [TRAIN] Iteration 214 | loss 1.645190 | accuracy 21.395349
2022-06-07 12:12:27,748 [TRAIN] Iteration 215 | loss 1.645149 | accuracy 21.342593
0607 12:12:27 PM [TRAIN] Iteration 215 | loss 1.645149 | accuracy 21.342593
2022-06-07 12:12:27,780 [TRAIN] Iteration 216 | loss 1.645340 | accuracy 21.359447
0607 12:12:27 PM [TRAIN] Iteration 216 | loss 1.645340 | accuracy 21.359447
2022-06-07 12:12:27,812 [TRAIN] Iteration 217 | loss 1.645495 | accuracy 21.353211
0607 12:12:27 PM [TRAIN] Iteration 217 | loss 1.645495 | accuracy 21.353211
2022-06-07 12:12:27,845 [TRAIN] Iteration 218 | loss 1.645110 | accuracy 21.392695
0607 12:12:27 PM [TRAIN] Iteration 218 | loss 1.645110 | accuracy 21.392695
2022-06-07 12:12:27,878 [TRAIN] Iteration 219 | loss 1.644860 | accuracy 21.477273
0607 12:12:27 PM [TRAIN] Iteration 219 | loss 1.644860 | accuracy 21.477273
2022-06-07 12:12:27,912 [TRAIN] Iteration 220 | loss 1.644991 | accuracy 21.493213
0607 12:12:27 PM [TRAIN] Iteration 220 | loss 1.644991 | accuracy 21.493213
2022-06-07 12:12:27,945 [TRAIN] Iteration 221 | loss 1.644978 | accuracy 21.486487
0607 12:12:27 PM [TRAIN] Iteration 221 | loss 1.644978 | accuracy 21.486487
2022-06-07 12:12:27,976 [TRAIN] Iteration 222 | loss 1.644749 | accuracy 21.547086
0607 12:12:27 PM [TRAIN] Iteration 222 | loss 1.644749 | accuracy 21.547086
2022-06-07 12:12:28,011 [TRAIN] Iteration 223 | loss 1.644200 | accuracy 21.584822
0607 12:12:28 PM [TRAIN] Iteration 223 | loss 1.644200 | accuracy 21.584822
2022-06-07 12:12:28,044 [TRAIN] Iteration 224 | loss 1.644278 | accuracy 21.600000
0607 12:12:28 PM [TRAIN] Iteration 224 | loss 1.644278 | accuracy 21.600000
2022-06-07 12:12:28,076 [TRAIN] Iteration 225 | loss 1.644196 | accuracy 21.659293
0607 12:12:28 PM [TRAIN] Iteration 225 | loss 1.644196 | accuracy 21.659293
2022-06-07 12:12:28,108 [TRAIN] Iteration 226 | loss 1.643236 | accuracy 21.718062
0607 12:12:28 PM [TRAIN] Iteration 226 | loss 1.643236 | accuracy 21.718062
2022-06-07 12:12:28,141 [TRAIN] Iteration 227 | loss 1.642501 | accuracy 21.820176
0607 12:12:28 PM [TRAIN] Iteration 227 | loss 1.642501 | accuracy 21.820176
2022-06-07 12:12:28,172 [TRAIN] Iteration 228 | loss 1.642218 | accuracy 21.812228
0607 12:12:28 PM [TRAIN] Iteration 228 | loss 1.642218 | accuracy 21.812228
2022-06-07 12:12:28,206 [TRAIN] Iteration 229 | loss 1.641280 | accuracy 21.934783
0607 12:12:28 PM [TRAIN] Iteration 229 | loss 1.641280 | accuracy 21.934783
2022-06-07 12:12:28,239 [TRAIN] Iteration 230 | loss 1.640892 | accuracy 21.969697
0607 12:12:28 PM [TRAIN] Iteration 230 | loss 1.640892 | accuracy 21.969697
2022-06-07 12:12:28,281 [TRAIN] Iteration 231 | loss 1.640875 | accuracy 21.982759
0607 12:12:28 PM [TRAIN] Iteration 231 | loss 1.640875 | accuracy 21.982759
2022-06-07 12:12:28,321 [TRAIN] Iteration 232 | loss 1.641179 | accuracy 21.995709
0607 12:12:28 PM [TRAIN] Iteration 232 | loss 1.641179 | accuracy 21.995709
2022-06-07 12:12:28,364 [TRAIN] Iteration 233 | loss 1.640655 | accuracy 22.051283
0607 12:12:28 PM [TRAIN] Iteration 233 | loss 1.640655 | accuracy 22.051283
2022-06-07 12:12:28,405 [TRAIN] Iteration 234 | loss 1.640685 | accuracy 22.063830
0607 12:12:28 PM [TRAIN] Iteration 234 | loss 1.640685 | accuracy 22.063830
2022-06-07 12:12:28,446 [TRAIN] Iteration 235 | loss 1.640312 | accuracy 22.055085
0607 12:12:28 PM [TRAIN] Iteration 235 | loss 1.640312 | accuracy 22.055085
2022-06-07 12:12:28,490 [TRAIN] Iteration 236 | loss 1.639969 | accuracy 22.088608
0607 12:12:28 PM [TRAIN] Iteration 236 | loss 1.639969 | accuracy 22.088608
2022-06-07 12:12:28,532 [TRAIN] Iteration 237 | loss 1.640133 | accuracy 22.058824
0607 12:12:28 PM [TRAIN] Iteration 237 | loss 1.640133 | accuracy 22.058824
2022-06-07 12:12:28,572 [TRAIN] Iteration 238 | loss 1.639754 | accuracy 22.112971
0607 12:12:28 PM [TRAIN] Iteration 238 | loss 1.639754 | accuracy 22.112971
2022-06-07 12:12:28,613 [TRAIN] Iteration 239 | loss 1.639706 | accuracy 22.145834
0607 12:12:28 PM [TRAIN] Iteration 239 | loss 1.639706 | accuracy 22.145834
2022-06-07 12:12:28,649 [TRAIN] Iteration 240 | loss 1.639616 | accuracy 22.136930
0607 12:12:28 PM [TRAIN] Iteration 240 | loss 1.639616 | accuracy 22.136930
2022-06-07 12:12:28,683 [TRAIN] Iteration 241 | loss 1.639272 | accuracy 22.148761
0607 12:12:28 PM [TRAIN] Iteration 241 | loss 1.639272 | accuracy 22.148761
2022-06-07 12:12:28,717 [TRAIN] Iteration 242 | loss 1.639450 | accuracy 22.181070
0607 12:12:28 PM [TRAIN] Iteration 242 | loss 1.639450 | accuracy 22.181070
2022-06-07 12:12:28,750 [TRAIN] Iteration 243 | loss 1.639120 | accuracy 22.213115
0607 12:12:28 PM [TRAIN] Iteration 243 | loss 1.639120 | accuracy 22.213115
2022-06-07 12:12:28,782 [TRAIN] Iteration 244 | loss 1.639075 | accuracy 22.224490
0607 12:12:28 PM [TRAIN] Iteration 244 | loss 1.639075 | accuracy 22.224490
2022-06-07 12:12:28,816 [TRAIN] Iteration 245 | loss 1.638265 | accuracy 22.296748
0607 12:12:28 PM [TRAIN] Iteration 245 | loss 1.638265 | accuracy 22.296748
2022-06-07 12:12:28,848 [TRAIN] Iteration 246 | loss 1.637401 | accuracy 22.368422
0607 12:12:28 PM [TRAIN] Iteration 246 | loss 1.637401 | accuracy 22.368422
2022-06-07 12:12:28,880 [TRAIN] Iteration 247 | loss 1.637486 | accuracy 22.439517
0607 12:12:28 PM [TRAIN] Iteration 247 | loss 1.637486 | accuracy 22.439517
2022-06-07 12:12:28,912 [TRAIN] Iteration 248 | loss 1.637750 | accuracy 22.429719
0607 12:12:28 PM [TRAIN] Iteration 248 | loss 1.637750 | accuracy 22.429719
2022-06-07 12:12:28,944 [TRAIN] Iteration 249 | loss 1.638190 | accuracy 22.420001
0607 12:12:28 PM [TRAIN] Iteration 249 | loss 1.638190 | accuracy 22.420001
2022-06-07 12:12:28,975 [TRAIN] Iteration 250 | loss 1.637959 | accuracy 22.430279
0607 12:12:28 PM [TRAIN] Iteration 250 | loss 1.637959 | accuracy 22.430279
2022-06-07 12:12:29,009 [TRAIN] Iteration 251 | loss 1.637531 | accuracy 22.460318
0607 12:12:29 PM [TRAIN] Iteration 251 | loss 1.637531 | accuracy 22.460318
2022-06-07 12:12:29,042 [TRAIN] Iteration 252 | loss 1.637051 | accuracy 22.529645
0607 12:12:29 PM [TRAIN] Iteration 252 | loss 1.637051 | accuracy 22.529645
2022-06-07 12:12:29,076 [TRAIN] Iteration 253 | loss 1.636496 | accuracy 22.618111
0607 12:12:29 PM [TRAIN] Iteration 253 | loss 1.636496 | accuracy 22.618111
2022-06-07 12:12:29,107 [TRAIN] Iteration 254 | loss 1.636265 | accuracy 22.686275
0607 12:12:29 PM [TRAIN] Iteration 254 | loss 1.636265 | accuracy 22.686275
2022-06-07 12:12:29,137 [TRAIN] Iteration 255 | loss 1.635723 | accuracy 22.734376
0607 12:12:29 PM [TRAIN] Iteration 255 | loss 1.635723 | accuracy 22.734376
2022-06-07 12:12:29,167 [TRAIN] Iteration 256 | loss 1.635495 | accuracy 22.762646
0607 12:12:29 PM [TRAIN] Iteration 256 | loss 1.635495 | accuracy 22.762646
2022-06-07 12:12:29,198 [TRAIN] Iteration 257 | loss 1.635045 | accuracy 22.829458
0607 12:12:29 PM [TRAIN] Iteration 257 | loss 1.635045 | accuracy 22.829458
2022-06-07 12:12:29,230 [TRAIN] Iteration 258 | loss 1.635492 | accuracy 22.857143
0607 12:12:29 PM [TRAIN] Iteration 258 | loss 1.635492 | accuracy 22.857143
2022-06-07 12:12:29,260 [TRAIN] Iteration 259 | loss 1.635035 | accuracy 22.903847
0607 12:12:29 PM [TRAIN] Iteration 259 | loss 1.635035 | accuracy 22.903847
2022-06-07 12:12:29,290 [TRAIN] Iteration 260 | loss 1.635305 | accuracy 22.892721
0607 12:12:29 PM [TRAIN] Iteration 260 | loss 1.635305 | accuracy 22.892721
2022-06-07 12:12:29,321 [TRAIN] Iteration 261 | loss 1.635016 | accuracy 22.938932
0607 12:12:29 PM [TRAIN] Iteration 261 | loss 1.635016 | accuracy 22.938932
2022-06-07 12:12:29,354 [TRAIN] Iteration 262 | loss 1.634753 | accuracy 22.927757
0607 12:12:29 PM [TRAIN] Iteration 262 | loss 1.634753 | accuracy 22.927757
2022-06-07 12:12:29,385 [TRAIN] Iteration 263 | loss 1.634426 | accuracy 22.935607
0607 12:12:29 PM [TRAIN] Iteration 263 | loss 1.634426 | accuracy 22.935607
2022-06-07 12:12:29,415 [TRAIN] Iteration 264 | loss 1.633973 | accuracy 22.981133
0607 12:12:29 PM [TRAIN] Iteration 264 | loss 1.633973 | accuracy 22.981133
2022-06-07 12:12:29,446 [TRAIN] Iteration 265 | loss 1.633319 | accuracy 23.101504
0607 12:12:29 PM [TRAIN] Iteration 265 | loss 1.633319 | accuracy 23.101504
2022-06-07 12:12:29,478 [TRAIN] Iteration 266 | loss 1.632737 | accuracy 23.183521
0607 12:12:29 PM [TRAIN] Iteration 266 | loss 1.632737 | accuracy 23.183521
2022-06-07 12:12:29,510 [TRAIN] Iteration 267 | loss 1.631377 | accuracy 23.283583
0607 12:12:29 PM [TRAIN] Iteration 267 | loss 1.631377 | accuracy 23.283583
2022-06-07 12:12:29,540 [TRAIN] Iteration 268 | loss 1.630693 | accuracy 23.382900
0607 12:12:29 PM [TRAIN] Iteration 268 | loss 1.630693 | accuracy 23.382900
2022-06-07 12:12:29,570 [TRAIN] Iteration 269 | loss 1.630103 | accuracy 23.462963
0607 12:12:29 PM [TRAIN] Iteration 269 | loss 1.630103 | accuracy 23.462963
2022-06-07 12:12:29,601 [TRAIN] Iteration 270 | loss 1.629904 | accuracy 23.505536
0607 12:12:29 PM [TRAIN] Iteration 270 | loss 1.629904 | accuracy 23.505536
2022-06-07 12:12:29,637 [TRAIN] Iteration 271 | loss 1.630086 | accuracy 23.566177
0607 12:12:29 PM [TRAIN] Iteration 271 | loss 1.630086 | accuracy 23.566177
2022-06-07 12:12:29,667 [TRAIN] Iteration 272 | loss 1.629520 | accuracy 23.626374
0607 12:12:29 PM [TRAIN] Iteration 272 | loss 1.629520 | accuracy 23.626374
2022-06-07 12:12:29,698 [TRAIN] Iteration 273 | loss 1.628405 | accuracy 23.740876
0607 12:12:29 PM [TRAIN] Iteration 273 | loss 1.628405 | accuracy 23.740876
2022-06-07 12:12:29,728 [TRAIN] Iteration 274 | loss 1.627944 | accuracy 23.781819
0607 12:12:29 PM [TRAIN] Iteration 274 | loss 1.627944 | accuracy 23.781819
2022-06-07 12:12:29,759 [TRAIN] Iteration 275 | loss 1.626975 | accuracy 23.840580
0607 12:12:29 PM [TRAIN] Iteration 275 | loss 1.626975 | accuracy 23.840580
2022-06-07 12:12:29,792 [TRAIN] Iteration 276 | loss 1.627689 | accuracy 23.844766
0607 12:12:29 PM [TRAIN] Iteration 276 | loss 1.627689 | accuracy 23.844766
2022-06-07 12:12:29,827 [TRAIN] Iteration 277 | loss 1.627229 | accuracy 23.830936
0607 12:12:29 PM [TRAIN] Iteration 277 | loss 1.627229 | accuracy 23.830936
2022-06-07 12:12:29,859 [TRAIN] Iteration 278 | loss 1.627076 | accuracy 23.835126
0607 12:12:29 PM [TRAIN] Iteration 278 | loss 1.627076 | accuracy 23.835126
2022-06-07 12:12:29,892 [TRAIN] Iteration 279 | loss 1.627077 | accuracy 23.839286
0607 12:12:29 PM [TRAIN] Iteration 279 | loss 1.627077 | accuracy 23.839286
2022-06-07 12:12:29,924 [TRAIN] Iteration 280 | loss 1.626475 | accuracy 23.843417
0607 12:12:29 PM [TRAIN] Iteration 280 | loss 1.626475 | accuracy 23.843417
2022-06-07 12:12:29,954 [TRAIN] Iteration 281 | loss 1.625998 | accuracy 23.900710
0607 12:12:29 PM [TRAIN] Iteration 281 | loss 1.625998 | accuracy 23.900710
2022-06-07 12:12:29,986 [TRAIN] Iteration 282 | loss 1.625561 | accuracy 23.957598
0607 12:12:29 PM [TRAIN] Iteration 282 | loss 1.625561 | accuracy 23.957598
2022-06-07 12:12:30,019 [TRAIN] Iteration 283 | loss 1.626018 | accuracy 23.961268
0607 12:12:30 PM [TRAIN] Iteration 283 | loss 1.626018 | accuracy 23.961268
2022-06-07 12:12:30,050 [TRAIN] Iteration 284 | loss 1.625694 | accuracy 23.982457
